1524641968,3," L B2 U2"
1882546649,3," L B2 R2"
-475927683,3," L B2 D2"
1828509500,3," L B2 L2"
-880128033,3," L' F R"
-1093477792,3," L' F R'"
989270094,3," L' F L"
-1008799966,3," L' F L'"
-1665094739,3," L' F B"
-848471070,3," L' F B'"
-222608082,3," L' F U2"
-159994228,3," L' F R2"
10958547,3," L' F D2"
-1618971173,3," L' F L2"
214046944,3," L' F B2"
-1503499768,3," L' F' R"
-618206218,3," L' F' R'"
663256876,3," L' F' L"
-1546930009,3," L' F' L'"
156015890,3," L' F' B"
1491168605,3," L' F' B'"
378698616,3," L' F' U2"
1294922504,3," L' F' R2"
1029853275,3," L' F' D2"
355097351,3," L' F' L2"
-1722929569,3," L' F' B2"
284813996,3," L' B R"
-1280575999,3," L' B R'"
426288198,3," L' B L"
-449119046,3," L' B L'"
361508252,3," L' B F2"
1917495253,3," L' B U2"
-765349706,3," L' B R2"
181748779,3," L' B D2"
597977569,3," L' B L2"
-1050508654,3," L' B' R"
-382313142,3," L' B' R'"
701952723,3," L' B' L"
-1433186031,3," L' B' L'"
1143070163,3," L' B' F2"
1343384916,3," L' B' U2"
539140562,3," L' B' R2"
-1718841567,3," L' B' D2"
1410461700,3," L' B' L2"
1223848476,3," L' F2 R"
710211819,3," L' F2 R'"
338971842,3," L' F2 L"
-1611855180,3," L' F2 L'"
-1957185456,3," L' F2 U2"
1183849773,3," L' F2 R2"
-336968215,3," L' F2 D2"
-1611153687,3," L' F2 L2"
-2054250799,3," L' F2 B2"
921054665,3," L' U2 F"
-1367938906,3," L' U2 F'"
1744195100,3," L' U2 R"
-877711888,3," L' U2 R'"
1191785494,3," L' U2 L"
760190765,3," L' U2 L'"
927196646,3," L' U2 B"
1642018159,3," L' U2 B'"
-1617700807,3," L' U2 F2"
-192184220,3," L' U2 R2"
-1026764767,3," L' U2 D2"
1189861743,3," L' U2 L2"
766799079,3," L' U2 B2"
-1769592390,3," L' R2 F"
2015938100,3," L' R2 F'"
-1650651807,3," L' R2 B"
2090963059,3," L' R2 B'"
-1528148769,3," L' R2 F2"
-106202235,3," L' R2 U2"
-188787493,3," L' R2 D2"
-1073508990,3," L' R2 B2"
-204758595,3," L' D2 F"
-1419951445,3," L' D2 F'"
999504300,3," L' D2 R"
587849313,3," L' D2 R'"
766733486,3," L' D2 L"
-1399983382,3," L' D2 L'"
1193148718,3," L' D2 B"
1702890503,3," L' D2 B'"
-1272986795,3," L' D2 F2"
550623911,3," L' D2 R2"
-1826975719,3," L' D2 L2"
861640895,3," L' D2 B2"
-1895819357,3," L' B2 R"
-537305829,3," L' B2 R'"
642361143,3," L' B2 L"
-1637600581,3," L' B2 L'"
-26020743,3," L' B2 U2"
1393839472,3," L' B2 R2"
-1414732044,3," L' B2 D2"
-708290582,3," L' B2 L2"
1670627748,3," B R F"
-1901143912,3," B R F'"
-62633300,3," B R L"
1622023233,3," B R L'"
-1958078829,3," B R B"
-926709817,3," B R B'"
566099817,3," B R F2"
1955339727,3," B R U2"
172245163,3," B R D2"
-1504001360,3," B R L2"
306776101,3," B R B2"
-158848717,3," B R' F"
2131628438,3," B R' F'"
33401718,3," B R' L"
-1659372133,3," B R' L'"
2141902317,3," B R' B"
-321930463,3," B R' B'"
-2084509992,3," B R' F2"
1678938554,3," B R' U2"
-1588899055,3," B R' D2"
1541612394,3," B R' L2"
-523786119,3," B R' B2"
131297752,3," B L F"
-692427908,3," B L F'"
1654993276,3," B L B"
-455930855,3," B L B'"
-396670755,3," B L F2"
-721159116,3," B L U2"
-1569888521,3," B L R2"
-526987886,3," B L D2"
-265628833,3," B L B2"
-708772312,3," B L' F"
2032005603,3," B L' F'"
-531596150,3," B L' B"
408573513,3," B L' B'"
1296223890,3," B L' F2"
1858660021,3," B L' U2"
1049047066,3," B L' R2"
1605520236,3," B L' D2"
-454653843,3," B L' B2"
-413337739,3," B F2 R"
-592648285,3," B F2 R'"
-1109112073,3," B F2 L"
-879384716,3," B F2 L'"
1977344550,3," B F2 U2"
-364047230,3," B F2 R2"
-1909277015,3," B F2 D2"
-114476212,3," B F2 L2"
-835525399,3," B U2 F"
1095632918,3," B U2 F'"
-1348521635,3," B U2 R"
1376403480,3," B U2 R'"
253511014,3," B U2 L"
-205924797,3," B U2 L'"
-730824516,3," B U2 B"
952658274,3," B U2 B'"
-1486355454,3," B U2 F2"
197727778,3," B U2 R2"
-353152703,3," B U2 D2"
26056090,3," B U2 L2"
-196765243,3," B U2 B2"
-1438857204,3," B R2 F"
-1133166368,3," B R2 F'"
-1267359459,3," B R2 B"
-1493721780,3," B R2 B'"
-1548202463,3," B R2 F2"
-585417195,3," B R2 U2"
-1567666350,3," B R2 D2"
-126619925,3," B R2 L2"
792710894,3," B R2 B2"
1999634212,3," B D2 F"
2118476423,3," B D2 F'"
73203361,3," B D2 R"
388970395,3," B D2 R'"
-1152142521,3," B D2 L"
1211563149,3," B D2 L'"
-1281713776,3," B D2 B"
-853421771,3," B D2 B'"
-1087541379,3," B D2 F2"
1467662745,3," B D2 R2"
193458809,3," B D2 L2"
-1326822187,3," B D2 B2"
536743072,3," B L2 F"
504697345,3," B L2 F'"
-498795278,3," B L2 B"
-1148262271,3," B L2 B'"
952729061,3," B L2 F2"
-1744923303,3," B L2 U2"
-1093446586,3," B L2 D2"
-1604637427,3," B L2 B2"
728719621,3," B' R F"
1960698381,3," B' R F'"
-1695737521,3," B' R L"
-1435623572,3," B' R L'"
18355913,3," B' R B"
1325588584,3," B' R B'"
70130497,3," B' R F2"
1767133293,3," B' R U2"
-634969922,3," B' R D2"
-1938152884,3," B' R L2"
-1739135050,3," B' R B2"
1568635179,3," B' R' F"
315580315,3," B' R' F'"
1485955465,3," B' R' L"
1746069418,3," B' R' L'"
1004859256,3," B' R' B"
1696118195,3," B' R' B'"
-2071501991,3," B' R' F2"
2125203325,3," B' R' U2"
-438132301,3," B' R' D2"
1309072010,3," B' R' L2"
-220300610,3," B' R' B2"
-543313571,3," B' L F"
-1132774963,3," B' L F'"
1758832504,3," B' L B"
-483328536,3," B' L B'"
226277428,3," B' L F2"
-1282494471,3," B' L U2"
1391144891,3," B' L R2"
1031444379,3," B' L D2"
-1165940723,3," B' L B2"
344030034,3," B' L' F"
2120903308,3," B' L' F'"
-799412695,3," B' L' B"
-439684883,3," B' L' B'"
421336576,3," B' L' F2"
-1668339761,3," B' L' U2"
1650993560,3," B' L' R2"
-2059875840,3," B' L' D2"
-1511585863,3," B' L' B2"
541523340,3," B' F2 R"
611578950,3," B' F2 R'"
-1169533745,3," B' F2 L"
1616046466,3," B' F2 L'"
96753478,3," B' F2 U2"
-1149762348,3," B' F2 R2"
1456018459,3," B' F2 D2"
-1307928981,3," B' F2 L2"
-217634425,3," B' U2 F"
665700081,3," B' U2 F'"
